TWEETID		DATE	TWEET	USERID	ACTIVIT0 (0/1/0)	ACTIVITY	POS tag	CORRECT			
21220898640	vanavond	2010-08-15 10:01:00	@superswyper177 was gisteren bij de #Bloemencorso, en gaat vanavond naar een groep vrienden in een bungalow park. #Swype	171141652	0	naar groep	VZ(init) N(soort,ev,basis,zijd,stan)	1			
21223393035	vanavond	2010-08-15 11:00:00	Heerlijk op m'n bedje leren:s vanavond naar de bios met amey!:)	119002627	0	naar bios	VZ(init) N(soort,ev,basis,zijd,stan)	1			
21223425101	vanavond	2010-08-15 11:01:00	Dus maybe maakt vanavond alles goed	46989048	1						
21223458294	vanavond	2010-08-15 11:01:00	Straks weer een rondleiding door het nieuwe huis. Deze is voor manlief. Ik ben vanavond weer aan de beurt	112465910	1						
21223462988	vanavond	2010-08-15 11:01:00	Vanavond bbq, gewoon omdat het kan met dit weer	41832450	0	 bbq	[u'ADJ(vrij,basis,zonder)']	1			
21223520266	vanavond	2010-08-15 11:03:00	@Jil0705 Ik voel het vanavond wel gok ik! :P	18950788	1						
21226021244	vanavond	2010-08-15 12:00:00	Kijk Feyenoord blij zijn... Wat een slechte wedstrijd! Vanavond een wat leukere wedstrijd Liverpool - ARSENAL!	116278430	1						
21226029432	vanavond	2010-08-15 12:00:00	RT @KrewinkelKrijst: Vanavond op Booch? Dus nu de muziektip voor @GerritsenThea The Heavy - Not that kind of man http://bit.ly/bDWmgL #bch10	121680197	1						
21226042260	vanavond	2010-08-15 12:01:00	Heb een planning voor vanavond maar wat moet ik de rest van de dag doen!	91656144	1						
21226086381	vanavond	2010-08-15 12:02:00	RT @BELMONTBOOKINGS: Hola! Wie kom ik vanavond @melkweg tegen? Double dynamite Sleepy Sun & Bear In Heaven! Tot straks	20393004	1						
21226089984	vanavond	2010-08-15 12:02:00	Zojuist oppas geregeld voor vanavond na een heerlijke dag niets doen gaan we ff samen eten in amsterda, zin in!	146959706	0	eten amsterda	WW(inf,vrij,zonder) N(soort,ev,basis,zijd,stan)	1			
21229025069	vanavond	2010-08-15 13:00:00	vanavond weer werken... was gister op het einde wel gezellig geworden :)	96433931	0	 werken	[u'WW(inf,vrij,zonder)']	1			
21229027149	vanavond	2010-08-15 13:00:00	Wordt geen #parade vanavond. Maar wat dan wel. Geen idee nog....... #ideeen ???? #durftevragen	36913395	1						
21229049260	vanavond	2010-08-15 13:00:00	RT @dannylauwers: Wie gaat vanavond parcpop ?? * Waar is dat?	76339529	1						
21229060650	vanavond	2010-08-15 13:00:00	Bij m'n opa en oma op visite, vanavond wordt er een dinner voorgeschoteld	136546429	1						
21229110436	vanavond	2010-08-15 13:01:00	Tas inpakken, vanavond naar liefje, en vanavond nog werken @ de kazerne, morgen Sollicitatie en dan Roadtrip!	75791196	0	werken kazerne	WW(pv,tgw,mv) N(soort,ev,basis,zijd,stan)	0.5			
21232533150	vanavond	2010-08-15 14:00:00	'Het Limburgs Symfonie Orkest speelt vanavond covers van Bach en Beethoven', Harrie Sevriens, stadsdichter Heerlen & #bch10	126690634	1						
21232538140	vanavond	2010-08-15 14:00:00	@DemiSelenaJoe_x ja tis neig we zoude bekender moete zijn, ma vanavond zijn er meer mense online, dn moete we da zeker zegge x	168737862	1						
21232541583	vanavond	2010-08-15 14:00:00	Vanavond aflevering 5 van Slag Om Loevestein op Tv Gelderland, Omroep Brabant en RTV Utrecht. Elk uur herhaald.	42701285	1						
21232541993	vanavond	2010-08-15 14:00:00	@Brokkoo @Essjeeeee hahaha ump45 komt mee! EINDELIJK mag ik ook eens op een Lan party komen.. ik maak je af vanavond brokkotje!	127501750	0	maak brokkotje	WW(pv,tgw,ev) N(soort,ev,dim,onz,stan)	0			
21232542888	vanavond	2010-08-15 14:00:00	nog een maandje en dan eindelijk 20!, vandaag was mijn uitrust-dag. Heerlijk tot 14:00 geslapen en vanavond Holland Casino	110124615	0	heerlijk 00 geslapen holland	ADJ(vrij,basis,zonder) SPEC(symb) WW(vd,vrij,zonder) WW(od,prenom,zonder)	0			
21236638779	vanavond	2010-08-15 15:00:00	RT @rengerk: #durftevragen wie uit 050 gaat vanavond of morgen naar 020 en wil pakje voor me bezorgen op de Brouwersgracht? Please RT.	9519792	1						
21236645158	vanavond	2010-08-15 15:00:00	Lekker een bank dagje met jeroen. Zo ff eten bestellen en dan vanavond premonition nog een keer kijken. &lt;3	116160511	0	keer kijken	N(soort,ev,basis,zijd,stan) WW(inf,vrij,zonder)	0			
21236646416	vanavond	2010-08-15 15:00:00	en de groene gazons die vanavond hun kop in de grond zullen steken van schaamte	178722204	1						
21236653849	vanavond	2010-08-15 15:00:00	Vanavond #zg10 met Annet Malherbe, ik ga weer kijken!	137287963	1						
21236654800	vanavond	2010-08-15 15:00:00	RT @BurpK: Dikzak kom na heerlen vanavond ... Gaan we samen 'eten'.... #flexfit &lt;&lt; Ik? Ben er iig bij vanavond	25513264	1						
21241002756	vanavond	2010-08-15 16:00:00	Vanavond geen Zomergasten voor mij. Het is en blijft vermaak voor de elite en ik voel mij nog iets teveel onderdeel van de arbeidersklasse.	116730464	1						
21241033770	vanavond	2010-08-15 16:00:00	Het is 6 uur en nog steeds niks te eten. Ik denk dat ik maar een boterham smeer. Vanavond heel erg vroeg naar bed.	60342313	0	naar bed	VZ(init) N(soort,ev,basis,onz,stan)	0.5			
21241058241	vanavond	2010-08-15 16:00:00	@LaraWarris ahaha anders bellen we even vanavond goed? Of is laura nog bij je?	73924585	1						
21241058957	vanavond	2010-08-15 16:00:00	Ik heb dus niet geslapen. Pff dan maar gewoon vroeg naar bed vanavond	56060415	0	naar bed	VZ(init) N(soort,ev,basis,onz,stan)	0.5			
21241087147	vanavond	2010-08-15 16:01:00	Op verzoek van puberdochter broodje hamburger met uitjes vanavond http://tweetphoto.com/39182270	5582772	1						
21245015277	vanavond	2010-08-15 17:00:00	Gegeten bij ons thuis met papa en Ruud, nu dubbe of we nog naar Parkpop gaan vanavond.. #regen?	28403875	1						
21245019769	vanavond	2010-08-15 17:00:00	lekker op de bank een beetje tv kijken. en niet veel meer vanavond.	19027849	1						
21245038182	vanavond	2010-08-15 17:00:00	kijkt vanavond dus wel naar Studio Sport	102318335	0	naar studio	VZ(init) N(soort,ev,basis,zijd,stan)	0			
21245038130	vanavond	2010-08-15 17:00:00	Heeft zin om iets te doen vanavond. Any ideas?	17018682	1						
21245041953	vanavond	2010-08-15 17:00:00	RT @Tofste: RT @Jlisaa: Vanavond weer KFC haha, lekker • Breng voor me ! ☹ / hahaha, kom maar halen	69018770	1						
21248732271	vanavond	2010-08-15 18:00:00	@weggejorist Ik heb er wel zin in. Annet Malherbe heeft genoeg te vertellen.Er komt in elk geval een bak Pus voorbij vanavond *handenwrijft*	161853452	1						
21248735443	vanavond	2010-08-15 18:00:00	"Kijk vanavond om 20:30 naar de Film \American Pie presents: Beta House\"" op RTL 5 - http://bit.ly/doSOu1 #film"""	31713761	1						
21248748661	vanavond	2010-08-15 18:00:00	Vanavond nog 'n verjaardag, en morgen dan toch echt op vakantie!	159028742	0	 verjaardag	[u'N(soort,ev,basis,zijd,stan)']	1			
21248767099	vanavond	2010-08-15 18:00:00	Het is vandaag weer erg heet in Memphis, het beloofd een erg warme Candelight te gaan worden vanavond.	19000122	1						
21248767050	vanavond	2010-08-15 18:00:00	RT @soofj: vanavond hebben we the one and only @billytheklit at Veronica Mallorca El Arenal!! als dat niet (cont) http://tl.gd/35ddri	27709708	1						
21300370885	vanavond	2010-08-16 09:00:00	Jong FC Utrecht vanavond tegen PSV om Supercup http://bit.ly/bAilNS #fcutrecht	93634487	1						
21300389023	vanavond	2010-08-16 09:00:00	@bq85 Het is altijd kliekjesdag als jij er niet bent:D Maar er is nog wat over dus vnvnd krijg je wel een kopje!	54977904	1						
21300394431	vanavond	2010-08-16 09:00:00	RT @AshErbe @saraz246 hihih... kom jij vanavond ook? &gt; weet nog niet zeker. Ligt eraan hoe ik me voel.	105838519	1						
21300397293	vanavond	2010-08-16 09:00:00	@leandravd is vanavond de laatste kans? of kan morgen of woensdag ook nog?	19060752	1						
21300407709	vanavond	2010-08-16 09:01:00	Vanavond op televisie: Chris Keulemans interview met Blaxtar (NED2 00.05u) @ Raen Industries HQ	24718924	1						
21303044911	vanavond	2010-08-16 10:00:00	Vanavond op de buis: ... Check aanvangstijden op http://mrmovie.nl	6614062	1						
21303051288	vanavond	2010-08-16 10:00:00	VANAVOND VOOR HET EERST WEER TRAINEN! @ Read-Swart	103601728	0	 trainen	[u'WW(inf,vrij,zonder)']	1			
21303058317	vanavond	2010-08-16 10:00:00	Dat word vanavond op tijd naar me mandje 7 u opstaan best vroeg. #duf	36470567	0	word tijd	WW(pv,tgw,ev) N(soort,ev,basis,zijd,stan)	0			
21303077178	vanavond	2010-08-16 10:00:00	Wie wil mijn beat vanavond oraal bevredigen? M/V ruime vergoeding.	28321460	1						
21303079910	vanavond	2010-08-16 10:00:00	Dus als k dat niet door stuur is me bb dood vanavond xd	52405613	1						
21305850491	vanavond	2010-08-16 11:00:00	@AnnemiekPetter Je vroeg wat mensen tegen beveiligers hebben. Antwoord in het filmpje! (vanavond, als je thuis bent...)	19019239	1						
21305858355	vanavond	2010-08-16 11:00:00	Hmm vanavond Burritos maken! Maar eerst kadotje halen voor de bijna jarige #moedes	148106711	0	burritos maken	ADJ(vrij,basis,zonder) WW(inf,vrij,zonder)	1			
21305874667	vanavond	2010-08-16 11:00:00	RT @Soett3: RT @ARbaby: RT @Soett3: Draai rondjes in bed tot ik in slaap val » ga douche• Ik wil slapen ! » Slapen mag vanavond weer	69962467	1						
21305917975	vanavond	2010-08-16 11:01:00	@JosHeymans Nou, over feit dat van Agt bij Knevel is vanavond. Hij wil wel met terreurorganisatie hamas om tafel, niet met Wilders grrr.	156313859	1						
21305930651	vanavond	2010-08-16 11:01:00	Terug in de ether.. gelijk maar weer aan het werk en vanavond trainen, nieuwe telefoon binnen!	55820563	0	werk trainen	N(soort,ev,basis,onz,stan) WW(inf,vrij,zonder)	0.25			
21309078226	vanavond	2010-08-16 12:00:00	op de fiets naar drachten, cadeautje halen. vanavond eerste training geven aan wwmd b1 :-)	72499303	0	training geven	N(soort,ev,basis,zijd,stan) WW(inf,vrij,zonder)	1			
21309095073	vanavond	2010-08-16 12:00:00	nog maar weer een poging doen, strakseff thee leuten bij maeen, vanavond weer een poging doenen soapen!! @ home	63953473	0	doenen soapen	N(soort,mv,basis) WW(inf,vrij,zonder)	1			
21309125343	vanavond	2010-08-16 12:01:00	Vanavond naar step up 3D met wouter	143019281	0	step up	SPEC(vreemd) N(soort,ev,basis,zijd,stan)	0			
21309133197	vanavond	2010-08-16 12:01:00	Vanavond een sportieve surprice verzorgen voor een nieuwe inwoner van #Woerden. Nu nog iets verzinnen hem op de juiste plek zien te krijgen.	65358235	0	inwoner woerden	N(soort,ev,basis,zijd,stan) WW(inf,vrij,zonder)	0			
21309137242	vanavond	2010-08-16 12:01:00	RT @Kowet: Padt, droste, heerkes, bus, vosselman, ouweland, hollart, vogelsang, pedro, biezen en gerritsen zijn de namen voor vanavond	28322417	1						
21312807306	vanavond	2010-08-16 13:00:00	Zo douchen.. Vanavond weer naar huis en donderdag weer naar Meppel voor de laatste DMD.	44946918	0	naar meppel	VZ(init) N(soort,ev,basis,zijd,stan)	1			
21312819826	vanavond	2010-08-16 13:00:00	Shit. Vanavond is er dus niks te doen...	69390892	1						
21312830190	vanavond	2010-08-16 13:00:00	Iemand tips over het eten voor vanavond?	172492730	1						
21312837655	vanavond	2010-08-16 13:00:00	helemaal niets.... mijn weekend in 1 dag vandaag, vanavond bestuursvergadering, seizoen gaat weer beginnen	26312794	0	 bestuursvergadering	[u'N(soort,ev,basis,zijd,stan)']	1			
21312843525	vanavond	2010-08-16 13:00:00	goedemorgehhhn. nu douchen en boodschapjes doen, ik kook vanavond lasagnetta. &lt;3 yummie	57277285	0	kook lasagnetta	WW(pv,tgw,ev) N(soort,ev,basis,zijd,stan)	1			
21317039268	vanavond	2010-08-16 14:00:00	een beste binq of niet dan @Robknoef! vanavond geen idee?? ben je thuis of moet je weer trainen? geen plannen..	122074552	1						
21317058338	vanavond	2010-08-16 14:00:00	Vanavond chillings met Anne. Dan slapen, morgen shoppen @ Breda met Anne en morgenavond bij Anne slapen. Thankgawdi'mnothome.	50407933	0	 anne	[u'ADJ(prenom,basis,met-e,stan)']	0			
21317063034	vanavond	2010-08-16 14:00:00	heus word ik net gebeld moet ik waarschijnlijk vanavond tog spele om 21:00	127182322	0	heus word	ADJ(vrij,basis,zonder) WW(pv,tgw,ev)	0			
21317074911	vanavond	2010-08-16 14:00:00	ik heb zo'n zin in friet vanavond, dat ik het bijna zelf zou willen halen.. eerst proberen mn ma het te laten bestellen  =D	130547404	1						
21317075099	vanavond	2010-08-16 14:00:00	Asje geniet van het feestje! Wou dat ik vanavond kon!!	174313081	1						
21321361063	vanavond	2010-08-16 15:00:00	terug van chill met amber gino & samyra.  was wel ok.   vanavond ft jackie gino samyra?	56416086	1						
21321377294	vanavond	2010-08-16 15:00:00	"Bijna klaar met werken. Zo even lekker niks doen thuis en vanavond weer trainen.\
#benbestmoe"	105607184	0	niks trainen	VNW(onbep,pron,stan,vol,3o,ev) WW(inf,vrij,zonder)	0			
21321385496	vanavond	2010-08-16 15:00:00	Vandaag lekker thuis geweest, boodschappen gedaan, even naar mijn werk... en nu eet mijn moeder gezellig hier... vanavond maar eens kijken	20056816	1						
21321389630	vanavond	2010-08-16 15:00:00	@klauwtje ja nog 2 dagen en daarvan is er al 1 bijna om en vanavond ga ik naar de bios dus dat komt goed whaha. Dan nog 1 dag van inpakken	18807026	0	naar bios	VZ(init) N(soort,ev,basis,zijd,stan)	1			
21321432408	vanavond	2010-08-16 15:00:00	Kijk vanavond ook naar TV Noord voor meer beelden. Morgen zijn we in Appingedam. Tot dan! http://www.rondjenoord.nl	31695811	1						
21325659415	vanavond	2010-08-16 16:00:00	tering nu kk snel aan mn taken wil ik vanavond nog  ff weg	163667363	1						
21325663523	vanavond	2010-08-16 16:00:00	hmm, soort van moe. vanavond niks doen denk ikkkk. nu tv with lil siss.&lt;3	121199277	0	niks ikk	VNW(onbep,pron,stan,vol,3o,ev) WW(pv,tgw,met-t)	0			
21325664157	vanavond	2010-08-16 16:00:00	@JaSzzM Was het lekker? Trainse vanavond en tot straks! X	178830099	1						
21325672345	vanavond	2010-08-16 16:00:00	In de trein op weg naar amsterdam. Vanavond lekker naar een mooie politiefilm: brooklyn's finest	57311310	0	mooie politiefilm	ADJ(prenom,basis,met-e,stan) N(soort,ev,basis,zijd,stan)	0			
21325680161	vanavond	2010-08-16 16:00:00	Prima maandag: Carwash, ma voor 3 dagen in NL, dus daar koffie gedaan. Nu lekker klooien met HTC en vanavond Maaike en @mackrad  uitzwaaien!	15454295	0	mackrad uitzwaaien	N(soort,ev,basis,zijd,stan) WW(inf,vrij,zonder)	0.75			
21329864762	vanavond	2010-08-16 17:00:00	vanavond op verjaardag bij mijn 50 jarige tante:D	72895211	0	jarige tante	ADJ(prenom,basis,met-e,stan) N(soort,ev,basis,zijd,stan)				
21329893818	vanavond	2010-08-16 17:00:00	Gaat niet zo lekker vanavond de mensen willen niet toehappen! Pas 2 nieuwe leden.. Normaal heb k al t dubbele! Kut vakantie tijd! X	62488237	1						
21329900507	vanavond	2010-08-16 17:00:00	vanavond sporten! hoop dat ik mn pakje nog pas	103936236	0	 sporten	[u'N(soort,mv,basis)']	1			
21329902293	vanavond	2010-08-16 17:00:00	Whoehoee nog aan het nagenieten van een heel leuk weekend #blij vanavond gezellig op verjaardag en in de hot tub @ zuiderburen #heelblij	105549408	0	whoehoee nagenieten	N(soort,ev,basis,zijd,stan) WW(inf,vrij,zonder)	0			
21329907224	vanavond	2010-08-16 17:00:00	RT @xGRANCHiCA: Wie wilt vanavond met me naar de bios : Step up 3D ? ☺ « ik :D	146249699	1						
21333803688	vanavond	2010-08-16 18:00:00	"Kijk vanavond om 20:30 naar de Film \It takes two\"" op RTL 8 - http://bit.ly/doIgHQ #film"""	31713761	1						
21333805735	vanavond	2010-08-16 18:00:00	Klaar! En naar huis. Nog wat teksten opzoeken en inspreken vanavond.	32592254	0	teksten opzoeken	N(soort,mv,basis) WW(inf,vrij,zonder)	0.75			
21333809137	vanavond	2010-08-16 18:00:00	doe vanavond niets! Even voetjes op de bank en in chillmode na afgelopen dagen druk te zijn geweest	37650714	0	doe niets	WW(pv,tgw,ev) VNW(onbep,pron,stan,vol,3o,ev)	1			
21333809593	vanavond	2010-08-16 18:00:00	"Vanavond de plintjes gehaald voor de kinderkamer.
\
Deze wook ook maar even monteren. @ Spijkenisse"	122705862	1						
21333819771	vanavond	2010-08-16 18:00:00	tsja, wat ga ik vanavond dan doen?	88715187	1						
21388641341	vanavond	2010-08-17 09:00:00	Kan niet wachten op vanavond! wij gaan gewoon de champions league halen!! AFC AJAX!	107686631	1						
21388681444	vanavond	2010-08-17 09:00:00	@tpb80 No problem, heb ook om 19.30 uur ZZ training in Goes. Succes en zie je vanavond.	82151335	1						
21388683065	vanavond	2010-08-17 09:00:00	@CasperLohman82 volgens mij hoef je je geen zorgen te maken over de wind voor vanavond.	24667085	1						
21388711961	vanavond	2010-08-17 09:01:00	Wat een weertje!!! geen fietsweer misschien vanavond toch droog om een rondje te fietsen.	19876820	0	fietsweer droog	ADJ(prenom,basis,zonder) WW(inf,vrij,zonder)	0			
21388740005	vanavond	2010-08-17 09:02:00	@dsurja ik sla dat wijntje ff over, wil nog even trainen vanavond :)	64533434	0	trainen 	[u'WW(inf,vrij,zonder)']	1			
21391377706	vanavond	2010-08-17 10:00:00	Vanavond op huizenjacht, heb er zin an.	137651737	0	 huizenjacht	[u'ADJ(vrij,basis,zonder)']	0.5			
21391378089	vanavond	2010-08-17 10:00:00	Het zal wel weer een ouderwets avondje Acda & De Munnik worden bij UVSV vanavond.	43947654	1						
21391416025	vanavond	2010-08-17 10:01:00	Me buikspieren doen nog pijn vanavond gewoon weer verder trainen. Six pack is een eitje mn	87185963	0	gewoon trainen	ADJ(vrij,basis,zonder) WW(inf,vrij,zonder)	1			
21391424322	vanavond	2010-08-17 10:01:00	Mirjam de Koning op 50m vrije slag als snelste door naar finale. Gaat super spannend worden met Simmonds vanavond #topsport	39506309	1						
21391424986	vanavond	2010-08-17 10:01:00	Robles Rock was super! Nu op bed met hersenschudding, vanavond kei-parade en night of the songs met Nienke... ben kapot!	82313689	0	kei parade	N(soort,ev,basis,zijd,stan) SPEC(vreemd)	0.75			
21394265072	vanavond	2010-08-17 11:00:00	Zo, dat was me het nachtje wel. Vanavond lekker mee zingen op de grote markt. Eens kijken of @marith92 de tekst nu wel kent! #keiweek #kei10	23321741	0	grote markt	ADJ(prenom,basis,met-e,stan) N(soort,ev,basis,zijd,stan)	0			
21394269716	vanavond	2010-08-17 11:00:00	@robbinhier vanmiddag werken en vanavond naar een verjaardagsfeest http://bit.ly/c4Z0J6 #goeievraag Volg me voor meer info!	19776758	0	robbinhier werken	N(soort,ev,basis,zijd,stan) WW(inf,vrij,zonder)	0			
21394273441	vanavond	2010-08-17 11:00:00	Crematie vader van schoonzoon vanavond. Het weer maakt het nog verdrietiger. Met 69 jaar wil je genieten, niet doodgaan.	91605361	0	crematie vader schoonzoon 	[u'N(soort,ev,basis,zijd,stan)', u'N(soort,ev,basis,zijd,stan)', u'N(soort,ev,basis,zijd,stan)']	1			
21394306341	vanavond	2010-08-17 11:00:00	@42plus Jordania niet? Of kampioen worden niet? Waarom niet? Ben je vanavond present?	41574473	1						
21394310141	vanavond	2010-08-17 11:00:00	@robdebob ga je nog vanavond naar #phanos? Ik ga denk ik voormijzef trainen!	24770859	1						
21397417469	vanavond	2010-08-17 12:00:00	'Hoe is de sfeer bij jullie?' horen we vaker aan de telefoon. Daarvoor moet je toch ècht langskomen. Vanavond? http://bit.ly/csnn8n	102014147	1						
21397423729	vanavond	2010-08-17 12:00:00	@Araglin Oe... weet ik meteen wat ik vanavond eens ga beluisteren  :D	14246863	1						
21397431412	vanavond	2010-08-17 12:00:00	@gerardekdom ik weet er ook nog een: Vind je het goed als ik vanavond bij Brad Pitt?	51220273	1						
