TWEETID		DATE	TWEET	USERID	ACTIVITY (Y/N/U)	activity	
21321361063	vanavond	2010-08-16 15:00:00	terug van chill met amber gino & samyra.  was wel ok.   vanavond ft jackie gino samyra?	56416086			
21321377294	vanavond	2010-08-16 15:00:00	"Bijna klaar met werken. Zo even lekker niks doen thuis en vanavond weer trainen.\
#benbestmoe"	105607184			
21321385496	vanavond	2010-08-16 15:00:00	Vandaag lekker thuis geweest, boodschappen gedaan, even naar mijn werk... en nu eet mijn moeder gezellig hier... vanavond maar eens kijken	20056816			
21321389630	vanavond	2010-08-16 15:00:00	@klauwtje ja nog 2 dagen en daarvan is er al 1 bijna om en vanavond ga ik naar de bios dus dat komt goed whaha. Dan nog 1 dag van inpakken	18807026			
21321432408	vanavond	2010-08-16 15:00:00	Kijk vanavond ook naar TV Noord voor meer beelden. Morgen zijn we in Appingedam. Tot dan! http://www.rondjenoord.nl	31695811			
21325659415	vanavond	2010-08-16 16:00:00	tering nu kk snel aan mn taken wil ik vanavond nog  ff weg	163667363			
21325663523	vanavond	2010-08-16 16:00:00	hmm, soort van moe. vanavond niks doen denk ikkkk. nu tv with lil siss.&lt;3	121199277			
21325664157	vanavond	2010-08-16 16:00:00	@JaSzzM Was het lekker? Trainse vanavond en tot straks! X	178830099			
21325672345	vanavond	2010-08-16 16:00:00	In de trein op weg naar amsterdam. Vanavond lekker naar een mooie politiefilm: brooklyn's finest	57311310			
21325680161	vanavond	2010-08-16 16:00:00	Prima maandag: Carwash, ma voor 3 dagen in NL, dus daar koffie gedaan. Nu lekker klooien met HTC en vanavond Maaike en @mackrad  uitzwaaien!	15454295			
21329864762	vanavond	2010-08-16 17:00:00	vanavond op verjaardag bij mijn 50 jarige tante:D	72895211			
21329893818	vanavond	2010-08-16 17:00:00	Gaat niet zo lekker vanavond de mensen willen niet toehappen! Pas 2 nieuwe leden.. Normaal heb k al t dubbele! Kut vakantie tijd! X	62488237			
21329900507	vanavond	2010-08-16 17:00:00	vanavond sporten! hoop dat ik mn pakje nog pas	103936236			
21329902293	vanavond	2010-08-16 17:00:00	Whoehoee nog aan het nagenieten van een heel leuk weekend #blij vanavond gezellig op verjaardag en in de hot tub @ zuiderburen #heelblij	105549408			
21329907224	vanavond	2010-08-16 17:00:00	RT @xGRANCHiCA: Wie wilt vanavond met me naar de bios : Step up 3D ? ☺ « ik :D	146249699			
21333803688	vanavond	2010-08-16 18:00:00	"Kijk vanavond om 20:30 naar de Film \It takes two\"" op RTL 8 - http://bit.ly/doIgHQ #film"""	31713761			
21333805735	vanavond	2010-08-16 18:00:00	Klaar! En naar huis. Nog wat teksten opzoeken en inspreken vanavond.	32592254			
21333809137	vanavond	2010-08-16 18:00:00	doe vanavond niets! Even voetjes op de bank en in chillmode na afgelopen dagen druk te zijn geweest	37650714			
21333809593	vanavond	2010-08-16 18:00:00	"Vanavond de plintjes gehaald voor de kinderkamer.
\
Deze wook ook maar even monteren. @ Spijkenisse"	122705862			
21333819771	vanavond	2010-08-16 18:00:00	tsja, wat ga ik vanavond dan doen?	88715187			
21388641341	vanavond	2010-08-17 09:00:00	Kan niet wachten op vanavond! wij gaan gewoon de champions league halen!! AFC AJAX!	107686631			
21388681444	vanavond	2010-08-17 09:00:00	@tpb80 No problem, heb ook om 19.30 uur ZZ training in Goes. Succes en zie je vanavond.	82151335			
21388683065	vanavond	2010-08-17 09:00:00	@CasperLohman82 volgens mij hoef je je geen zorgen te maken over de wind voor vanavond.	24667085			
21388711961	vanavond	2010-08-17 09:01:00	Wat een weertje!!! geen fietsweer misschien vanavond toch droog om een rondje te fietsen.	19876820			
21388740005	vanavond	2010-08-17 09:02:00	@dsurja ik sla dat wijntje ff over, wil nog even trainen vanavond :)	64533434			
21391377706	vanavond	2010-08-17 10:00:00	Vanavond op huizenjacht, heb er zin an.	137651737			
21391378089	vanavond	2010-08-17 10:00:00	Het zal wel weer een ouderwets avondje Acda & De Munnik worden bij UVSV vanavond.	43947654			
21391416025	vanavond	2010-08-17 10:01:00	Me buikspieren doen nog pijn vanavond gewoon weer verder trainen. Six pack is een eitje mn	87185963			
21391424322	vanavond	2010-08-17 10:01:00	Mirjam de Koning op 50m vrije slag als snelste door naar finale. Gaat super spannend worden met Simmonds vanavond #topsport	39506309			
21391424986	vanavond	2010-08-17 10:01:00	Robles Rock was super! Nu op bed met hersenschudding, vanavond kei-parade en night of the songs met Nienke... ben kapot!	82313689			
21394265072	vanavond	2010-08-17 11:00:00	Zo, dat was me het nachtje wel. Vanavond lekker mee zingen op de grote markt. Eens kijken of @marith92 de tekst nu wel kent! #keiweek #kei10	23321741			
21394269716	vanavond	2010-08-17 11:00:00	@robbinhier vanmiddag werken en vanavond naar een verjaardagsfeest http://bit.ly/c4Z0J6 #goeievraag Volg me voor meer info!	19776758			
21394273441	vanavond	2010-08-17 11:00:00	Crematie vader van schoonzoon vanavond. Het weer maakt het nog verdrietiger. Met 69 jaar wil je genieten, niet doodgaan.	91605361			
21394306341	vanavond	2010-08-17 11:00:00	@42plus Jordania niet? Of kampioen worden niet? Waarom niet? Ben je vanavond present?	41574473			
21394310141	vanavond	2010-08-17 11:00:00	@robdebob ga je nog vanavond naar #phanos? Ik ga denk ik voormijzef trainen!	24770859			
21397417469	vanavond	2010-08-17 12:00:00	'Hoe is de sfeer bij jullie?' horen we vaker aan de telefoon. Daarvoor moet je toch ècht langskomen. Vanavond? http://bit.ly/csnn8n	102014147			
21397423729	vanavond	2010-08-17 12:00:00	@Araglin Oe... weet ik meteen wat ik vanavond eens ga beluisteren  :D	14246863			
21397431412	vanavond	2010-08-17 12:00:00	@gerardekdom ik weet er ook nog een: Vind je het goed als ik vanavond bij Brad Pitt?	51220273			
21397438170	vanavond	2010-08-17 12:00:00	Weer ff een Tweet tussendoor! Vanavond ben ik denk ik weer ff aanwezig!	120186526			
21397440525	vanavond	2010-08-17 12:00:00	@patrickjagers jaja hihi!!en vanavond de vakantie boeken!!jeeehh!!! Is wil al terug? Gaan jullie nog wat doen vandaag?	130578128			
21401116215	vanavond	2010-08-17 13:00:00	@deskyet  ik moet weg dus ik spreek je vanavond denk nog wel ofzo oke *	20075218			
21401130129	vanavond	2010-08-17 13:00:00	Ik wil vanavond de stad in, de volgende ochtend wakker worden en niet meer weten wat er de avond daarvoor is gebeurd	70737776			
21401134059	vanavond	2010-08-17 13:00:00	Heb zin om vanavond ff lekker te voetballen #quickboys	102485234			
21401141495	vanavond	2010-08-17 13:00:00	Godverdomme geen geld voor vanavond.. Ik wil naar reflection eternal! Geef me kaartje!	25850177			
21401142608	vanavond	2010-08-17 13:00:00	@DonMartinos nee, ik ga er zelf een uurtje staan vanavond.	20304451			
21405261802	vanavond	2010-08-17 14:00:00	Shit, net pas wakker, en ohw fucking hell, wat ben ik naar de kloten zeg! Compleet fucked upp! 1 vrije avond vanavond, morgen weer werken.	55192390			
21405273111	vanavond	2010-08-17 14:00:00	@basdej92 haha ja kom je toch ff vanavond langs? k heb de nieuwe patch dus met hutchinson enz,, zo ff testen en dan miss voetbal kijken.	83223402			
21405292427	vanavond	2010-08-17 14:00:00	In de trein richting Schiphol! Vanavond in het vliegtuig stappen naar Tunesië.	34554617			
21405295817	vanavond	2010-08-17 14:00:00	RT @ITJV: RT @W0NDERCHL0E: Ik zie JOU vanavond euh?! // ja is goed schat, ping me hoelaat!	124469092			
21405302159	vanavond	2010-08-17 14:00:00	@Vinci1961 : Ik zal vanavond mijn laptop gebruiken, wel spannend voetbal kijken en twitteren:-) #ajax	126979577			
21409505808	vanavond	2010-08-17 15:00:00	@DyroMusic ben jij vanavond ook bij Kattuk.nl? Zo ja. Kan je mijn snoertjes meenemen?! Thanks	18822199			
21409512531	vanavond	2010-08-17 15:00:00	Megadrukke dag... Heel veel activiteiten achter de rug. Vanavond weer zingen. Graadje minder mag ook!!! Maar wel erg leuk.	23261899			
21409513849	vanavond	2010-08-17 15:00:00	De Enige Echte  Basis Photoshop Training Vanavond om 19.00 uur Live video met Photoshop Expert @pepijngoorden http://ow.ly/2qKz9	85535745			
21409537117	vanavond	2010-08-17 15:00:00	Kijk vanavond ook naar de beelden op TV Noord! Rondje Noord is morgen in Grijpskerk. Tot morgen! http://www.rondjenoord.nl	31695811			
21409540007	vanavond	2010-08-17 15:00:00	@CCakeCup Ik open vanavond even. Is nu niet echt het juiste moment 8-)	178072359			
21413849526	vanavond	2010-08-17 16:00:00	@basboekema ik verwacht vanavond wat van je..met je heerlijk weer;)	24680650			
21413853947	vanavond	2010-08-17 16:00:00	Vanavond Dynamo kiev - #Ajax wordt een lastige wedstrijd. Maar wij gaan strijden! Als een echte Ajax	74406266			
21413864062	vanavond	2010-08-17 16:00:00	Eindelijk. Vanavond de eerste floorballtraining van het seizoen. @ De Meern	14214415			
21413889749	vanavond	2010-08-17 16:00:00	Op dit moment administratief werk bij t-Mobile aan het verrichten! Bijna pauze en vanavond naar Walter en vervolgens opstap in Breda!	144608623			
21413896769	vanavond	2010-08-17 16:00:00	RT @s3009 Ik heb het koud brrrrrrrrrrrrrrrrrrrrr. &lt; stepphh wat doe je vanavond? ;d	86314444			
21418170157	vanavond	2010-08-17 17:00:00	Vanavond Ajax - dinamo Kiev. Wat zou het worden	179576275			
21418170439	vanavond	2010-08-17 17:00:00	Ik wil echt wat doen vanavond..	44693544			
21418179280	vanavond	2010-08-17 17:00:00	@nina_weetjewel ja ik weet niet haha, ben je vanavond op msn?	90849631			
21418181587	vanavond	2010-08-17 17:00:00	@JesseRos @JesseRos balen van je voet zeg, oja  vanavond komt klaas langs # pest hem maar ff lekker over de dakpannen haha	176750668			
21418192224	vanavond	2010-08-17 17:00:00	Kijk vanavond 23:20 naar alweer Aflevering 11 (The Jet Set) van de superserie Mad Men  op Nederland 2 http://ow.ly/2q5X4	19716506			
21422056564	vanavond	2010-08-17 18:00:00	"Kijk vanavond om 20:30 naar de Film \Revenge of the nerds III: The next generation\"" op RTL 7 - http://bit.ly/a5KvSX #film"""	31713761			
21422067946	vanavond	2010-08-17 18:00:00	“@xxmurnieexx: #ieellg vanavond ga k weer focking Duitsers sienn, ze zijn kk hinderlijk =S” • en fucking sexy	109604453			
21422069312	vanavond	2010-08-17 18:00:00	komt er vanavond nog wat leuks op tv?	43883857			
21422076795	vanavond	2010-08-17 18:00:00	RT @LKroese: Ja tuurlijk! Maar met hoeveel? RT @Maxinaizer Ben benieuwd of ajax er vanavond zin in heeft. ~ we winnen jongee ~ 3-1	132525285			
21422098619	vanavond	2010-08-17 18:00:00	Even de katten eten geven voor mensen die op vakantie zijn, morgen naar Diede d'r Oma en vanavond Naar Jordy :)	14425352			
21475538909	vanavond	2010-08-18 09:00:00	Zo dadelijk weer een social collaboration presentatie bij een vervoersbedrijf en vanavond Jens ophalen in Zeeland.	119880786			
21475546851	vanavond	2010-08-18 09:00:00	@DengStarr haha egt hehe -- alleen jmmr dat k niet drink anders zou k daar vanavond gelijk aan beginnen	74376168			
21475551754	vanavond	2010-08-18 09:00:00	@89Peter haha nee joh dan had ik wel gaan werken! er blijft een vriendin slapen vanavond dus dan kan ik moeilijk gaan werken hè ;p	118148964			
21475567877	vanavond	2010-08-18 09:00:00	@dodoens Ga vanmiddag naar de kapper en vanavond naar een vriendin. Jaa ik heb de clip vannacht al gezien! Jij?	69336958			
21475575016	vanavond	2010-08-18 09:00:00	RT @sademilanrielle: @JesseKiers naar mn opa , gaan we vanavond naar buiten ? xx / ik kyk wel moet eerst naar me training kyken	84429089			
21478284372	vanavond	2010-08-18 10:00:00	De KEI-week is gezellig. Strax op de cultuurmarkt staan met het koor. Hopelijk blijft het weer mooi =) Vanavond even een nachtje doortrekken	101016884			
21478291855	vanavond	2010-08-18 10:00:00	@lientje1980 iewh...de buurt gaat ook achteruit daar hé.....maarre, als ik vanavond eens gezellig ook een taartje leer maken? Lijkt me leuk!	69234765			
21478307528	vanavond	2010-08-18 10:00:00	Vanavond uit eten met @mvanstijn @Thoisvanstijn papa en mama :)!	57294670			
21478330517	vanavond	2010-08-18 10:00:00	Poortje van de metro doorgekomen.. ding geeft nog steeds aan dat ik een studentenkaart heb. Klopt dus niks van! Vanavond die pipo's bellen!	25541446			
21478336881	vanavond	2010-08-18 10:00:00	klaplong is officieel weg. Daar drinken we vanavond 1 op	168749129			
21481230372	vanavond	2010-08-18 11:00:00	fftjes een NL vlag halen voor de show in de @effenaar van #limpbizkit vanavond :D	82836978			
21481230419	vanavond	2010-08-18 11:00:00	Als je maandag 't optreden van @mouchesvolantes moest missen. Vanavond 20.30 doen we de set als livestream!  http://bit.ly/5WNpf	49090959			
21481239905	vanavond	2010-08-18 11:00:00	Taakje voor vanavond: Sociable extensie vervangen door FB Like butoon en Twitter button. Genoeg mogelijkheden voor tikfout.nl!	6359602			
21481241869	vanavond	2010-08-18 11:00:00	@benholvast over juristerij gesproken, heb privevraagje over wet dwangsom, kan ik je vanavond ff consulteren?	21556274			
21481255613	vanavond	2010-08-18 11:00:00	Zo naar tris, dan met tris, ben en max chillen doen, vanavond wedstrijd voetballen! #Rohda'64.	104904995			
21484393200	vanavond	2010-08-18 12:00:00	Vanavond goede verzoekjes avond. Vraag de leukste en gezelligste plaatjes aan bij jou favoriete bar vrouw/man	24786772			
21484447577	vanavond	2010-08-18 12:00:00	@mhoorw @LostPainters guru zit in de trein, zal vanavond eens kijken	25838404			
21484485899	vanavond	2010-08-18 12:01:00	@Mad_V Nee, nee ik wil sowieso!! Maar moest even de knoop doorhakken :) Dus: gezellig! Zie ik je vanavond....!!	21401295			
21484488263	vanavond	2010-08-18 12:01:00	@Lian_O Ja, maandagavond. Beloofd is beloofd tenslotte. Vanavond weer, anders verander ik in een uitgezakte vetvlek.	20541596			
21484494651	vanavond	2010-08-18 12:01:00	Dilemma: het is niet zeker of ik foto's mag maken vanavond. Zal ik mijn 7D of 350D meenemen? #durftevragen	17507855			
21488160881	vanavond	2010-08-18 13:00:00	Vanavond schuimparty in de champ. @chris_212 en ik zijn al van de partij. wie gaat er mee?	61880506			
21488173371	vanavond	2010-08-18 13:00:00	@LuxionandKav nee ben er nu niet man, maybe vanavond ;)	131933301			
21488182544	vanavond	2010-08-18 13:00:00	En vanavond staat op het menu spinazie taart! Een probeersel met alles wat me lekker lijkt.	113295299			
21488184148	vanavond	2010-08-18 13:00:00	nog 1 uur en dan lekker naar huis, vanavond home alone dus met dekentje op de bank en kijken naar Being Erica!! of Greys anatomy.	18832156			
21488184699	vanavond	2010-08-18 13:00:00	Vanavond spelen de meiden van Batouwe Basketball tegen Tjechië. Nederland wordt dan 3e of 4e in de poule en bereikt daarmee de kwartfinale!	129148576			
21492373732	vanavond	2010-08-18 14:00:00	@avdpoel mijn pa kan vanavond niet maar Ron wel :)	121214297			
21492374437	vanavond	2010-08-18 14:00:00	Kom net van de stad schoolspullen gehaald, ben nu onderweg naar myn man, dus twitter niet meer tot vanavond.	171111842			
21492384236	vanavond	2010-08-18 14:00:00	@TwanSpierts je jas lag nog in m'n auto. Als jij nou zorgt dat @MichelleWings vanavond mijn jas meeneemt naar jou, neem ik de jouwe mee	22543464			
21492404072	vanavond	2010-08-18 14:00:00	Zo weer thuis van het werken! Nu huis opruimen vanavond visite!	47145107			
21492420676	vanavond	2010-08-18 14:00:00	Ook nog werken zo @gloeiendegerrit  dus dan maar vanavond koffer inpakken #uitstel	145601077			
21496715178	vanavond	2010-08-18 15:00:00	RT @DerPeck: @EmielvanderVegt even geduld. #vitesse komt vanavond nog met #gosmanabidolivic. Totaal onbekend, maar een grote naam	115991008			
21496734504	vanavond	2010-08-18 15:00:00	RT @nationaletoneel: Vanavond tussen 20-22u NT actrice Anniek Pheifer bij Sophie Hilbrand BNN Today op Radio 1!	21031073			
21496735092	vanavond	2010-08-18 15:00:00	WAUW!! Wat een gekkenhuis vandaag! Zo lekker een patatje snacken en vanavond even ontspanning zoeken achter de naaimachine	125683209			
21496743683	vanavond	2010-08-18 15:00:00	RT @Mr_E_spr @MCSherlock we zaten eraan te denken om vanavond langs te komen in the building, ben je aanwezig?	30862721			
21496768732	vanavond	2010-08-18 15:00:00	Kijk vanavond naar meer beelden van Rondje Noord op TV Noord! Morgen zijn we in Westerlee, tot dan! http://www.rondjenoord.nl	31695811			
21501025988	vanavond	2010-08-18 16:00:00	Hmm, vanavond hopelijk wat leuks doen, morgen vervelen waarschijnlijk. En vrijdag uitslapen en dan om half 2 naar @nikkiklopper :-)	62558611			
21501048615	vanavond	2010-08-18 16:00:00	Mensen: GA NIET!!! naar de film vanavond!! het is te druk geen popcorn meer ga maar weer lekker na de vakantie naar de film @ please!	56631865			
21501072308	vanavond	2010-08-18 16:00:00	@irisvank Hij is vanmiddag netjes thuis afgeleverd, Godzijdank... :) Wat eten jullie vanavond?	53690064			
21501092453	vanavond	2010-08-18 16:01:00	@LucilleWerner ziet er goed uit bij de Cappies. Heel erg veel plezier vanavond mn voor de kandidaatjes:)	24575695			
21501097934	vanavond	2010-08-18 16:01:00	Vanavond vergadering oudercommissie kinderopvang bij ons thuis. Onderwerp: voorstel nieuwe prijsstelling 2011 van de organisatie bespreken	1545971			
21505136723	vanavond	2010-08-18 17:00:00	"Midweek magazine  radio vladeracken 106.3 fm vanavond om 19.00\
Stelling  van woensdag"	65865180			
21505142552	vanavond	2010-08-18 17:00:00	Ga vanavond weer lekker vingerhalen met Girasol #27 en met Stendhal van @lisamuis	13997422			
21505153301	vanavond	2010-08-18 17:00:00	@prinsesel Vanavond niet meer Ellen, gaat over voor vandaag	88897756			
21505160582	vanavond	2010-08-18 17:00:00	RT @MinneG: Iedereen die vanavond naar de beachparty van @yourivanderh gaat, inclusief Youri zelf; heel veel plezier!	74702489			
21505163958	vanavond	2010-08-18 17:00:00	@McVerburger jij ook al de wei in? Ik vanavond weer voor de 2e keer! Top! #dikkepret	120528599			
21508981085	vanavond	2010-08-18 18:00:00	"Kijk vanavond om 20:30 naar de Film \Head above water\"" op RTL 8 - http://bit.ly/aUFvJd #film"""	31713761			
21508985132	vanavond	2010-08-18 18:00:00	@R0CKSTARRBABYY aaahh we miss uu too laddiieee (L) kom je vanavond ook naar @audrinalina	117700875			
